,lat,distance,name,id,type,providerId,firstName,lastName,specialties,hospitalAffiliations,addressState,geom.crs.type,geom.crs.properties.name,geom.type,geom.coordinates,nursingHome.averageNumberOfResidentsInCertifiedBedsFootnotes,nursingHome.overallRatingFootnotes,nursingHome.healthInspectionRatingFootnotes,nursingHome.qmRatingFootnotes,nursingHome.staffingRatingFootnotes,nursingHome.longStayQMRatingFootnotes,nursingHome.shortStayQMRatingFootnotes,nursingHome.rnStaffingRatingFootnotes,nursingHome.ptStaffingFootnotes,nursingHome.dateImported,nursingHome.hash,nursingHome.id,nursingHome.providerId,nursingHome.addressLine1,nursingHome.addressCity,nursingHome.addressState,nursingHome.addressZipcode,nursingHome.phone,nursingHome.geocodeSource,nursingHome.lon,nursingHome.lat,nursingHome.name,nursingHome.ownershipType,nursingHome.numberOfCertifiedBeds,nursingHome.specialFocusStatus,nursingHome.processingDate,nursingHome.averageNumberOfResidentsInCertifiedBedsFootnote,nursingHome.nursingHomeType,nursingHome.providerResidesInHospital,nursingHome.legalBusinessName,nursingHome.continuingCareRetirementCommunity,nursingHome.withResidentAndFamilyCouncil,nursingHome.sprinklerSystemsInAllRequiredAreas,nursingHome.overallRating,nursingHome.overallRatingFootnote,nursingHome.healthInspectionRating,nursingHome.healthInspectionRatingFootnote,nursingHome.qmRating,nursingHome.qmRatingFootnote,nursingHome.staffingRating,nursingHome.staffingRatingFootnote,nursingHome.rnStaffingRating,nursingHome.numberOfFacilityReportedIncidents,nursingHome.numberOfSubstantiatedComplaints,nursingHome.numberOfCitationsFromInfectionControlInspections,nursingHome.numberOfFines,nursingHome.numberOfPaymentDenials,nursingHome.citedForAbuse,nursingHome.longStayQMRating,nursingHome.shortStayQMRating,nursingHome.longStayQMRatingFootnote,nursingHome.shortStayQMRatingFootnote,nursingHome.rnStaffingRatingFootnote,nursingHome.ptStaffingFootnote,nursingHome.ratingCycleOneStandardHealthSurveyDate,nursingHome.ratingCycleOneTotalHealthDeficiencies,nursingHome.ratingCycleTwoStandardHealthSurveyDate,nursingHome.ratingCycleTwoTotalHealthDeficiencies,nursingHome.ratingCycleThreeStandardHealthSurveyDate,nursingHome.ratingCycleThreeTotalHealthDeficiencies,nursingHome.changedOwnershipInLast12Months
152,29.84077,78.792,Highland Park Care Center,ec0a7879-da77-4187-9eb2-ffa7978ebffb,NursingHome,675493,,,,,TX,name,EPSG:4326,Point,"[-95.37565, 29.84077]",,,,,,,,,,2021-09-20T15:23:02.988Z,7d476bdc61354f90bf4b9ae583914075,ec0a7879-da77-4187-9eb2-ffa7978ebffb,675493,8861 Fulton St,Houston,TX,77022,7138621616,smartystreets_strict,-95.37565,29.84077,Highland Park Care Center,Government - Hospital district,120,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Resident,Yes,2,,2.0,,4.0,,2.0,,2.0,8,11,2,3,0,False,5.0,4.0,,,,,2020-01-31,10.0,2019-01-18,11.0,2018-01-25,3.0,False
153,29.73595,78.757,Galleria Residence and Rehabilitation Center,8a81a2e9-1bd2-48a7-a8f5-c0bf3dd8fdd0,NursingHome,675078,,,,,TX,name,EPSG:4326,Point,"[-95.50545, 29.73595]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:02.771Z,c70ca19ed72f915f5311b687810cbda8,8a81a2e9-1bd2-48a7-a8f5-c0bf3dd8fdd0,675078,2808 Stoneybrook Drive,Houston,TX,77063,7137824355,smartystreets_strict,-95.50545,29.73595,Galleria Residence and Rehabilitation Center,For profit - Corporation,112,,2021-09-01,,Medicare and Medicaid,False,Stoneybrook TX Management LLC,False,Resident,Yes,1,,1.0,,1.0,,4.0,,4.0,5,9,2,4,2,False,1.0,,,2,,,2019-10-02,8.0,2018-11-29,11.0,2017-12-21,14.0,True
154,29.58476,78.739,Brazosview Healthcare Center,981fff46-66bc-4088-9f8e-c6d461758a5c,NursingHome,675420,,,,,TX,name,EPSG:4326,Point,"[-95.7825, 29.58476]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]","[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:02.946Z,fb379c1fa5ec82bed434181faecb12be,981fff46-66bc-4088-9f8e-c6d461758a5c,675420,2127 Preston St,Richmond,TX,77469,2813422801,smartystreets_strict,-95.7825,29.58476,Brazosview Healthcare Center,For profit - Corporation,56,,2021-09-01,,Medicare and Medicaid,False,Oakbend Medical Center,False,Resident,Yes,3,,3.0,,5.0,,1.0,12,1.0,3,1,1,0,0,False,5.0,,,2,12,,2019-11-21,7.0,2018-12-13,7.0,2018-01-26,6.0,False
155,31.48159,78.851,Wesley Woods Health & Rehabilitation,403032d8-7564-44e9-a047-fd0eddef78b3,NursingHome,676211,,,,,TX,name,EPSG:4326,Point,"[-97.21517, 31.48159]",,,,,,,,,,2021-09-20T15:23:03.601Z,d7241af4badf1b5704a4e59db682c3ad,403032d8-7564-44e9-a047-fd0eddef78b3,676211,1700 Woodgate Drive,Waco,TX,76712,2546665454,smartystreets_strict,-97.21517,31.48159,Wesley Woods Health & Rehabilitation,For profit - Limited Liability company,120,,2021-09-01,,Medicare and Medicaid,False,Coryell County Memorial Hospital Authority,False,Family,Yes,4,,4.0,,2.0,,3.0,,2.0,0,0,0,0,0,False,3.0,2.0,,,,,2019-05-30,4.0,2018-04-18,8.0,2017-03-08,3.0,False
156,30.54638,79.095,Bel Air at Teravista,6919281c-a2b3-4ef5-a86f-06071d9666e1,NursingHome,676345,,,,,TX,name,EPSG:4326,Point,"[-97.66436, 30.54638]",,,,,,,,,,2021-09-20T15:23:03.761Z,82b9191e8c4f89f05a4ec6701e7bae16,6919281c-a2b3-4ef5-a86f-06071d9666e1,676345,4105 Teravista Club Drive,Round Rock,TX,78665,5123103700,smartystreets_strict,-97.66436,30.54638,Bel Air at Teravista,For profit - Corporation,91,,2021-09-01,,Medicare and Medicaid,False,Hamilton County Hospital District,False,Resident,Yes,5,,5.0,,5.0,,3.0,,3.0,1,0,1,0,0,False,5.0,5.0,,,,,2019-10-09,0.0,2018-10-24,3.0,2017-10-19,1.0,False
157,30.54638,79.095,San Gabriel Rehabilitation and Care Center,29a2ad35-fcfa-43d0-a27d-2a907be48f41,NursingHome,676308,,,,,TX,name,EPSG:4326,Point,"[-97.66436, 30.54638]",,,,,,,,,,2021-09-20T15:23:03.721Z,30612cf741d4d5b8ede8e21fb9dec660,29a2ad35-fcfa-43d0-a27d-2a907be48f41,676308,4100 College Park Dr,Round Rock,TX,78665,5123348000,smartystreets_strict,-97.66436,30.54638,San Gabriel Rehabilitation and Care Center,For profit - Corporation,142,,2021-09-01,,Medicare and Medicaid,False,South Limestone Hospital District,False,Resident,Yes,4,,4.0,,2.0,,2.0,,2.0,1,2,3,1,0,False,2.0,2.0,,,,,2020-02-12,4.0,2019-02-27,3.0,2018-02-14,2.0,False
158,30.65471,79.303,Park Place Care Center,e7121b2d-29ab-4791-8e3e-8aa93393ad6e,NursingHome,675915,,,,,TX,name,EPSG:4326,Point,"[-97.67073, 30.65471]",,,,,,,,,,2021-09-20T15:23:03.320Z,fa81c2971d0a6d837fc871a2f4eb16c9,e7121b2d-29ab-4791-8e3e-8aa93393ad6e,675915,121 Fm 971,Georgetown,TX,78626,5128686200,smartystreets_strict,-97.67073,30.65471,Park Place Care Center,For profit - Corporation,116,,2021-09-01,,Medicare and Medicaid,False,Guadalupe County Hospital Board,False,Resident,Yes,2,,2.0,,5.0,,1.0,,1.0,3,7,3,0,1,False,3.0,5.0,,,,,2019-06-27,8.0,2018-06-14,6.0,2017-04-06,4.0,False
159,29.682,79.218,Oak Manor Nursing Center,cd8136b0-87b8-4df8-a965-4de61f53072d,NursingHome,675445,,,,,TX,name,EPSG:4326,Point,"[-97.10568, 29.682]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:02.968Z,6f69c87289dd201edbac3a69864e8a0f,cd8136b0-87b8-4df8-a965-4de61f53072d,675445,624 N Converse St,Flatonia,TX,78941,3618653571,smartystreets_strict,-97.10568,29.682,Oak Manor Nursing Center,Government - Hospital district,70,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Resident,Yes,2,,2.0,,3.0,,2.0,,2.0,4,3,4,1,0,False,3.0,,,2,,,2019-09-27,10.0,2018-09-27,8.0,2017-09-22,18.0,False
160,30.5123,79.517,Trinity Care Center,492193ec-efad-4e84-8084-98f744cfb07a,NursingHome,675546,,,,,TX,name,EPSG:4326,Point,"[-97.66813, 30.5123]",,,,,,,,,,2021-09-20T15:23:03.024Z,baa645b1349110ef8c9eb0967d3b2b8f,492193ec-efad-4e84-8084-98f744cfb07a,675546,1000 E Main St,Round Rock,TX,78664,5126343000,smartystreets_strict,-97.66813,30.5123,Trinity Care Center,For profit - Corporation,179,,2021-09-01,,Medicare and Medicaid,False,Caraday Trinity LLC,False,Resident,Yes,3,,3.0,,5.0,,1.0,,1.0,1,1,0,1,0,False,5.0,5.0,,,,,2019-10-23,1.0,2018-11-07,2.0,2017-11-02,5.0,False
161,29.93574,79.46,Fall Creek Rehabilitation and Healthcare Center,b98c08a4-b707-4953-bfb2-e799307bdc8c,NursingHome,676412,,,,,TX,name,EPSG:4326,Point,"[-95.26999, 29.93574]",,,,,,,,,,2021-09-20T15:23:03.838Z,4b050132f1ea723e71aa31eae2ec5dc6,b98c08a4-b707-4953-bfb2-e799307bdc8c,676412,14949 Mesa Dr,Humble,TX,77396,2819024152,smartystreets_strict,-95.26999,29.93574,Fall Creek Rehabilitation and Healthcare Center,For profit - Corporation,126,,2021-09-01,,Medicare and Medicaid,False,Ltc of Fall Creek LLC,False,Both,Yes,3,,3.0,,4.0,,2.0,,1.0,1,13,3,0,0,False,5.0,2.0,,,,,2019-10-25,6.0,2018-10-12,1.0,2017-11-09,6.0,False
162,29.58067,79.467,Richmond Health Care Center,c02fbbbe-7b70-4b7c-aa8d-c42e5bdfa509,NursingHome,676006,,,,,TX,name,EPSG:4326,Point,"[-95.7641, 29.58067]",,,,,,,,,,2021-09-20T15:23:03.399Z,d3cd81fe44756835486fc870b13bfa64,c02fbbbe-7b70-4b7c-aa8d-c42e5bdfa509,676006,705 Jackson St,Richmond,TX,77469,2812388006,smartystreets_strict,-95.7641,29.58067,Richmond Health Care Center,Non profit - Corporation,92,,2021-09-01,,Medicare and Medicaid,False,"Hsmtx/Richmond, LLC",False,None,Yes,1,,2.0,,1.0,,3.0,,3.0,4,10,1,3,0,False,1.0,1.0,,,,,2020-12-17,12.0,2019-05-31,10.0,2018-04-27,11.0,False
163,30.47168,79.857,Shepherd Ltc Partners Inc.,11a41113-a001-4d8e-9120-84d847e555ba,NursingHome,675484,,,,,TX,name,EPSG:4326,Point,"[-95.01163, 30.47168]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]","[{'code': 6, 'footnote': 'This facility did not submit staffing data, or submitted data that did not meet the criteria required to calculate a staffing measure.'}]",2021-09-20T15:23:02.986Z,fb8c5b071bab4269828d80dd5de2f365,11a41113-a001-4d8e-9120-84d847e555ba,675484,101 Woodland Park Dr,Shepherd,TX,77371,9366283388,smartystreets_strict,-95.01163,30.47168,Shepherd Ltc Partners Inc.,For profit - Corporation,100,,2021-09-01,,Medicare and Medicaid,False,Shepherd Ltc Partners Inc,False,Resident,Yes,1,,2.0,,1.0,,1.0,12,1.0,0,0,0,0,0,False,1.0,1.0,,,12,6,2019-12-11,9.0,2018-11-07,4.0,2017-12-22,8.0,False
164,29.71246,79.615,Sharpview Residence and Rehabilitation Center,97601680-851f-4629-816d-c63605a91b69,NursingHome,455333,,,,,TX,name,EPSG:4326,Point,"[-95.51628, 29.71246]",,,,,,,,,,2021-09-20T15:22:59.972Z,ffca30ae2915674c9165280044698568,97601680-851f-4629-816d-c63605a91b69,455333,7505 Bellerive,Houston,TX,77036,7137749611,smartystreets_strict,-95.51628,29.71246,Sharpview Residence and Rehabilitation Center,For profit - Limited Liability company,134,,2021-09-01,,Medicare and Medicaid,False,Legal Business Name Not Available,False,None,Yes,3,,3.0,,2.0,,2.0,,2.0,4,7,3,4,0,False,2.0,2.0,,,,,2020-11-19,3.0,2019-03-07,9.0,2018-03-30,11.0,False
165,29.57652,79.558,Oak Bend Medical Center,0a694a6c-8c49-45fa-96eb-22094545094a,NursingHome,455770,,,,,TX,name,EPSG:4326,Point,"[-95.77057, 29.57652]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]","[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]","[{'code': 6, 'footnote': 'This facility did not submit staffing data, or submitted data that did not meet the criteria required to calculate a staffing measure.'}]",2021-09-20T15:23:00.141Z,91584e1411b55bdc1869322b0cdddef1,0a694a6c-8c49-45fa-96eb-22094545094a,455770,1705 Jackson St,Richmond,TX,77469,2813414847,smartystreets_strict,-95.77057,29.57652,Oak Bend Medical Center,Non profit - Corporation,26,,2021-09-01,,Medicare,True,Oakbend Medical Center,False,None,Yes,4,,4.0,,5.0,,1.0,12,1.0,0,0,0,3,0,False,,5.0,2,,12,6,2020-09-16,4.0,2019-03-19,6.0,2018-05-03,4.0,False
166,31.50399,79.667,Regent Care Center of Woodway,91b1b779-2684-4458-a086-af6a2a6aa8db,NursingHome,675924,,,,,TX,name,EPSG:4326,Point,"[-97.20608, 31.50399]",,,,,,,,,,2021-09-20T15:23:03.321Z,2f4c0788ad659a212d8dceb1532279a0,91b1b779-2684-4458-a086-af6a2a6aa8db,675924,7801 Woodway Dr,Waco,TX,76712,2542357801,smartystreets_strict,-97.20608,31.50399,Regent Care Center of Woodway,For profit - Partnership,144,,2021-09-01,,Medicare and Medicaid,False,Coryell County Memorial Hospital Authority,False,Resident,Yes,5,,5.0,,2.0,,2.0,,2.0,0,0,0,2,0,False,1.0,3.0,,,,,2020-02-20,1.0,2018-12-19,3.0,2017-11-15,1.0,False
167,29.68104,79.649,Focused Care at Westwood,2831b81b-6479-4b5c-9d94-5338f184a37d,NursingHome,676116,,,,,TX,name,EPSG:4326,Point,"[-95.56348, 29.68104]",,,,,,,,,,2021-09-20T15:23:03.502Z,251a7049562b56ade4c20386ac618ab1,2831b81b-6479-4b5c-9d94-5338f184a37d,676116,8702 Course Drive,Houston,TX,77099,2107054560,smartystreets_strict,-95.56348,29.68104,Focused Care at Westwood,For profit - Corporation,125,,2021-09-01,,Medicare and Medicaid,False,Fpacp Houston LLC,False,Resident,Yes,2,,2.0,,2.0,,2.0,,2.0,5,2,1,1,0,False,3.0,2.0,,,,,2019-08-01,15.0,2018-07-26,9.0,2017-05-26,12.0,False
168,29.75093,79.777,The Hallmark,9c1d0ae7-78bd-4f8e-afba-df3b6e0eff35,NursingHome,676423,,,,,TX,name,EPSG:4326,Point,"[-95.45879, 29.75093]",,,,,,,,,,2021-09-20T15:23:03.864Z,34b00546e36c7b3932a5ccc933ab3cf0,9c1d0ae7-78bd-4f8e-afba-df3b6e0eff35,676423,4718 Hallmark Dr,Houston,TX,77056,7136226633,smartystreets_strict,-95.45879,29.75093,The Hallmark,Non profit - Corporation,32,,2021-09-01,,Medicare and Medicaid,False,Brazos Presbyterian Homes Inc,True,Resident,Yes,3,,2.0,,4.0,,4.0,,4.0,1,1,1,2,1,False,4.0,5.0,,,,,2021-06-03,11.0,2020-03-06,5.0,2019-02-15,9.0,False
169,29.71064,79.775,Clarewood House Extended Care Center,9e19846c-23af-4cda-bd60-db0e19922ceb,NursingHome,676021,,,,,TX,name,EPSG:4326,Point,"[-95.51463, 29.71064]",,,,,,,,,,2021-09-20T15:23:03.421Z,77bb5554c7f2db308c4df428e9acaf2b,9e19846c-23af-4cda-bd60-db0e19922ceb,676021,7400 Clarewood Dr,Houston,TX,77036,7137745821,smartystreets_strict,-95.51463,29.71064,Clarewood House Extended Care Center,Non profit - Corporation,60,,2021-09-01,,Medicare and Medicaid,False,"Clarewood House, Inc",False,Resident,Yes,4,,4.0,,4.0,,4.0,,4.0,0,1,0,1,1,False,5.0,4.0,,,,,2021-03-18,2.0,2019-06-27,6.0,2018-06-14,0.0,False
170,31.51633,79.835,Greenview Manor,8b1d1fed-f412-4eef-8732-6c554cd240ee,NursingHome,455638,,,,,TX,name,EPSG:4326,Point,"[-97.19333, 31.51633]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:00.077Z,0b13d2f5031c5e3bc34a012aa829e2b8,8b1d1fed-f412-4eef-8732-6c554cd240ee,455638,401 Owen LN,Waco,TX,76710,2547728900,smartystreets_strict,-97.19333,31.51633,Greenview Manor,Government - Hospital district,128,,2021-09-01,,Medicare and Medicaid,False,Seminole Hospital District of Gaines County Texas,False,Resident,Yes,3,,4.0,,2.0,,1.0,12,1.0,2,0,3,0,0,False,2.0,2.0,,,12,,2019-10-23,8.0,2018-08-09,0.0,2017-06-21,1.0,False
171,31.52652,80.082,Jeffrey Place Healthcare Center,bb2623d8-844e-48e2-92d7-99facb5d0eed,NursingHome,455489,,,,,TX,name,EPSG:4326,Point,"[-97.18537, 31.52652]",,,,,,,,,,2021-09-20T15:22:59.987Z,e62977b7983a26c5515a797d8db36cd1,bb2623d8-844e-48e2-92d7-99facb5d0eed,455489,820 Jeffrey Dr,Waco,TX,76710,2547729480,smartystreets_strict,-97.18537,31.52652,Jeffrey Place Healthcare Center,For profit - Limited Liability company,95,,2021-09-01,,Medicare and Medicaid,False,Slp Jeffrey Place LLC,False,Resident,Yes,4,,4.0,,2.0,,2.0,,2.0,0,2,1,2,0,False,5.0,1.0,,,,,2019-06-12,5.0,2018-05-10,4.0,2017-03-29,2.0,False
172,29.7369,80.462,Brookdale Galleria,89deffa4-4882-420d-858c-7bb8ef902c42,NursingHome,675834,,,,,TX,name,EPSG:4326,Point,"[-95.45994, 29.7369]",,,,,,,,,,2021-09-20T15:23:03.244Z,c2ea1c97814515fc7c838558034ea513,89deffa4-4882-420d-858c-7bb8ef902c42,675834,2929 Post Oak Blvd,Houston,TX,77056,7139939999,smartystreets_strict,-95.45994,29.7369,Brookdale Galleria,For profit - Corporation,56,,2021-09-01,,Medicare,False,"S-H Opco Galleria, LLC",True,Resident,Yes,5,,3.0,,5.0,,5.0,,5.0,1,1,1,1,0,False,5.0,5.0,,,,,2019-11-15,6.0,2018-10-11,3.0,2017-11-16,3.0,False
173,29.69477,80.452,University Place Nursing Center,69ed60fd-72f0-409d-9e83-6bd0b85f77d2,NursingHome,675667,,,,,TX,name,EPSG:4326,Point,"[-95.51972, 29.69477]",,,,,,,,,,2021-09-20T15:23:03.130Z,5da6c2211c58e9e3abf9dc1a40e6c43e,69ed60fd-72f0-409d-9e83-6bd0b85f77d2,675667,7480 Beechnut,Houston,TX,77074,7135412900,smartystreets_strict,-95.51972,29.69477,University Place Nursing Center,Non profit - Corporation,60,,2021-09-01,,Medicare,False,Memorial Hermann Health System,True,Resident,Yes,4,,4.0,,4.0,,4.0,,4.0,0,1,0,1,0,False,3.0,5.0,,,,,2020-01-09,4.0,2019-01-31,1.0,2018-01-12,7.0,False
174,29.688,80.586,Houston Transitional Care,e9f54cdc-390f-411b-a15f-94fa5947f6fe,NursingHome,676435,,,,,TX,name,EPSG:4326,Point,"[-95.52625, 29.688]",,,,,,,,,,2021-09-20T15:23:03.898Z,dc24f4b8ae5f0fc4da3f85154e5047b3,e9f54cdc-390f-411b-a15f-94fa5947f6fe,676435,8550 Jason Street,Houston,TX,77074,3462317500,smartystreets_strict,-95.52625,29.688,Houston Transitional Care,For profit - Corporation,70,,2021-09-01,,Medicare and Medicaid,False,Houstonidence Opco LLC,False,None,Yes,2,,2.0,,4.0,,2.0,,2.0,1,1,2,2,0,False,2.0,5.0,,,,,2020-02-13,10.0,2019-01-11,3.0,2017-12-05,0.0,False
175,31.57064,80.6,Woodland Springs Nursing Center,ac369194-4b95-4def-9535-dc7db8e487fe,NursingHome,675360,,,,,TX,name,EPSG:4326,Point,"[-97.13247, 31.57064]",,,,,,,,,,2021-09-20T15:23:02.939Z,5c96342694cf814d03923acabd630002,ac369194-4b95-4def-9535-dc7db8e487fe,675360,1010 Dallas St,Waco,TX,76704,2547529774,smartystreets_strict,-97.13247,31.57064,Woodland Springs Nursing Center,For profit - Limited Liability company,132,,2021-09-01,,Medicare and Medicaid,False,South Limestone Hospital District,False,Resident,Yes,4,,4.0,,4.0,,2.0,,2.0,1,1,0,1,0,False,4.0,4.0,,,,,2020-01-08,6.0,2019-01-30,1.0,2018-02-01,4.0,False
176,31.58836,80.599,The Atrium of Bellmead LLC,2e2303a7-22cb-4af0-bf27-7bfed517e1ba,NursingHome,676289,,,,,TX,name,EPSG:4326,Point,"[-97.103, 31.58836]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.697Z,4cf2179b64c0b0407da9e13b6836cb2b,2e2303a7-22cb-4af0-bf27-7bfed517e1ba,676289,2401 Development Blvd.,Bellmead,TX,76705,2542968976,smartystreets_strict,-97.103,31.58836,The Atrium of Bellmead LLC,For profit - Individual,126,,2021-09-01,,Medicare and Medicaid,False,Legal Business Name Not Available,False,Resident,Yes,1,,1.0,,2.0,,1.0,12,1.0,1,0,0,3,1,False,2.0,3.0,,,12,,2019-05-15,3.0,2018-03-23,19.0,2017-02-15,4.0,False
177,31.50483,80.676,St. Catherine Center,3ce5e0c7-489d-4235-b052-374ea96984bf,NursingHome,455983,,,,,TX,name,EPSG:4326,Point,"[-97.23111, 31.50483]",,,,,,,,,,2021-09-20T15:23:00.239Z,419dbc669ced9dc23c299c63899e5d2f,3ce5e0c7-489d-4235-b052-374ea96984bf,455983,300 West Highway 6,Waco,TX,76712,2547618500,smartystreets_invalid,-97.23111,31.50483,St. Catherine Center,Non profit - Corporation,225,,2021-09-01,,Medicare and Medicaid,False,Providence Park Inc,True,Resident,Yes,3,,3.0,,4.0,,3.0,,3.0,2,0,0,1,0,False,3.0,4.0,,,,,2019-11-06,8.0,2018-09-26,9.0,2017-08-24,5.0,False
178,29.55346,80.589,Rosenberg Health & Rehabilitation Center,e9141690-c2f4-4dbb-b52e-52593da6ca76,NursingHome,675046,,,,,TX,name,EPSG:4326,Point,"[-95.78692, 29.55346]",,,,,,,,,,2021-09-20T15:23:02.740Z,49a99835cab3a7861e4975f14ccfa45c,e9141690-c2f4-4dbb-b52e-52593da6ca76,675046,1419 Mahlman St,Rosenberg,TX,77471,2813420065,smartystreets_strict,-95.78692,29.55346,Rosenberg Health & Rehabilitation Center,For profit - Corporation,142,,2021-09-01,,Medicare and Medicaid,False,Rosenberg Snf LLC,False,Resident,Yes,3,,3.0,,4.0,,3.0,,3.0,5,6,0,1,0,False,5.0,2.0,,,,,2020-01-29,2.0,2019-01-18,14.0,2018-02-23,10.0,False
179,29.56459,80.603,Cambridge Health and Rehabilitation Center,05339324-80b8-41e8-a4eb-2c9b015e93e8,NursingHome,675901,,,,,TX,name,EPSG:4326,Point,"[-95.75882, 29.56459]",,,,,,,,,,2021-09-20T15:23:03.300Z,9f7a0e385fc9882cd0f9c92ae71ae7ca,05339324-80b8-41e8-a4eb-2c9b015e93e8,675901,1106 Golfview,Richmond,TX,77469,2813449191,smartystreets_strict,-95.75882,29.56459,Cambridge Health and Rehabilitation Center,For profit - Corporation,118,,2021-09-01,,Medicare and Medicaid,False,Oakbend Medical Center,False,Resident,Yes,3,,3.0,,4.0,,2.0,,2.0,1,5,1,1,0,False,5.0,4.0,,,,,2019-12-12,9.0,2018-11-15,7.0,2017-11-09,8.0,False
180,31.5208,80.786,Ridgecrest Retirement and Healthcare Community,016b1523-4bc6-4972-8231-928a66e9eeb0,NursingHome,455670,,,,,TX,name,EPSG:4326,Point,"[-97.21222, 31.5208]",,,,,,,,,,2021-09-20T15:23:00.083Z,5bad806283a1ce15b6061940753d9398,016b1523-4bc6-4972-8231-928a66e9eeb0,455670,1900 W State Hwy 6,Waco,TX,76712,2547769681,smartystreets_strict,-97.21222,31.5208,Ridgecrest Retirement and Healthcare Community,For profit - Limited Liability company,90,,2021-09-01,,Medicare and Medicaid,False,Legal Business Name Not Available,True,Resident,Yes,3,,3.0,,3.0,,2.0,,2.0,1,1,1,1,0,False,3.0,4.0,,,,,2019-05-01,3.0,2018-03-15,14.0,2017-02-02,3.0,False
181,30.3689,81.023,Legend Oaks Healthcare and Rehabilitation - North,2c56e5f9-da7e-46c1-a275-9a0f5ea9c6b4,NursingHome,676238,,,,,TX,name,EPSG:4326,Point,"[-97.66691, 30.3689]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.638Z,5b79e16840a38fce30649aae5a8a89e6,2c56e5f9-da7e-46c1-a275-9a0f5ea9c6b4,676238,11020 Dessau Rd,Austin,TX,78754,5128732244,smartystreets_strict,-97.66691,30.3689,Legend Oaks Healthcare and Rehabilitation - North,Government - Hospital district,124,,2021-09-01,,Medicare and Medicaid,False,Guadalupe County Hospital Board,False,Resident,Yes,3,,3.0,,5.0,,1.0,12,1.0,0,2,1,2,0,False,5.0,5.0,,,12,,2019-04-25,5.0,2018-03-07,10.0,2017-04-27,2.0,False
182,29.53676,80.861,Fort Bend Healthcare Center,b1a4e063-785c-491a-905b-12a93dd1080b,NursingHome,675663,,,,,TX,name,EPSG:4326,Point,"[-95.81983, 29.53676]",,,,,,,,,,2021-09-20T15:23:03.128Z,57bbf4f73ae4b7e3deefe8e7d286dbb4,b1a4e063-785c-491a-905b-12a93dd1080b,675663,3010 Bamore Rd,Rosenberg,TX,77471,2813422142,smartystreets_strict,-95.81983,29.53676,Fort Bend Healthcare Center,For profit - Corporation,56,,2021-09-01,,Medicare and Medicaid,False,Memorial Medical Center,False,Resident,Yes,3,,3.0,,4.0,,3.0,,3.0,5,4,4,1,0,False,5.0,2.0,,,,,2020-11-20,8.0,2019-05-08,8.0,2018-06-14,5.0,False
